row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
112579,2016,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,557",Other,"33,630","21,142","17,560","$4,048,942.18",$191.51,$110.53,"$4,048,942.18",$191.51,$110.53,$0.00,$0.00,$0.00
113587,2016,067,Kandiyohi,COMMERCIAL,2,19 - 44 years,F,123,Other,427,257,"1,272","$49,393.14",$192.19,$103.00,"$28,327.87",$110.23,$35.11,"$21,065.27",$81.97,$8.89
114691,2016,073,Lac Qui Parle,COMMERCIAL,3,45 - 64 years,M,18,DME (Durable Medical Equipment),119,59,201,"$21,817.20",$369.78,$134.65,"$18,025.57",$305.52,$74.75,"$3,791.63",$64.26,$5.32
115603,2016,079,Le Sueur,COMMERCIAL,1,18 years and under,M,36,Hospital Inpatient Professional Services,247,166,312,"$93,461.07",$563.02,$290.73,"$76,381.06",$460.13,$286.79,"$17,080.01",$102.89,$0.00
116803,2016,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,66,DME (Durable Medical Equipment),356,203,728,"$64,676.79",$318.60,$95.21,"$64,676.79",$318.60,$95.21,$0.00,$0.00,$0.00
117859,2016,091,Martin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,49,Hospital Inpatient,886,73,537,"$586,645.55","$8,036.24","$4,718.50","$585,595.55","$8,021.86","$4,718.50","$1,050.00",$14.38,$0.00
118771,2016,095,Mille Lacs,MEDICARE,4,65 - 74 years,M,27,Inpatient Non-acute,448,74,289,"$355,201.61","$4,800.02","$3,487.13","$325,422.32","$4,397.60","$2,972.72","$29,779.29",$402.42,$0.00
119731,2016,101,Murray,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,203,Hospital Outpatient,"4,102",899,"2,056","$375,631.62",$417.83,$145.76,"$374,034.18",$416.06,$144.46,"$1,597.44",$1.78,$0.00
120835,2016,107,Norman,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,44,Independent Lab,203,97,500,"$9,175.99",$94.60,$73.51,"$9,128.24",$94.11,$73.51,$47.75,$0.49,$0.00
121699,2016,111,Otter Tail,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,21,Clinic/Office,203,145,245,"$4,140.10",$28.55,$24.66,"$4,137.15",$28.53,$24.66,$2.95,$0.02,$0.00
122707,2016,117,Pipestone,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,503,Hospital Outpatient,"7,840","2,128","5,393","$423,367.72",$198.95,$107.79,"$423,367.72",$198.95,$107.79,$0.00,$0.00,$0.00
123547,2016,121,Pope,MEDICARE,2,19 - 44 years,F,15,Emergency department,262,70,172,"$10,627.59",$151.82,$107.84,"$8,723.83",$124.63,$84.81,"$1,903.76",$27.20,$19.32
124243,2016,125,Red Lake,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,76,Clinic/Office,995,555,856,"$42,249.94",$76.13,$34.34,"$41,175.15",$74.19,$33.34,"$1,074.79",$1.94,$0.00
125107,2016,129,Renville,MEDICARE,5,75 years and older,F,128,Inpatient Non-acute Professional Services,"1,134",770,"1,370","$63,033.11",$81.86,$67.29,"$57,858.23",$75.14,$60.06,"$5,174.88",$6.72,$0.00
126019,2016,135,Roseau,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,15,Independent Lab,116,87,153,"$11,761.58",$135.19,$122.88,"$11,761.58",$135.19,$122.88,$0.00,$0.00,$0.00
126763,2016,139,Scott,COMMERCIAL,5,75 years and older,M,17,Emergency department,115,40,190,"$19,527.36",$488.18,$118.49,"$17,527.61",$438.19,$98.41,"$1,999.75",$49.99,$0.00
127387,2016,141,Sherburne,MEDICARE,3,45 - 64 years,F,63,Outpatient Other,"4,482",418,746,"$220,407.14",$527.29,$54.68,"$176,882.95",$423.16,$53.59,"$43,524.19",$104.12,$11.36
128275,2016,147,Steele,COMMERCIAL,1,18 years and under,M,31,Hospital Inpatient Professional Services,191,106,256,"$91,917.50",$867.15,$323.39,"$81,150.28",$765.57,$264.20,"$10,767.22",$101.58,$0.00
111691,2016,057,Hubbard,COMMERCIAL,2,19 - 44 years,F,36,Other,90,56,377,"$10,218.00",$182.46,$99.45,"$5,975.71",$106.71,$36.00,"$4,242.29",$75.76,$0.00
112507,2016,061,Itasca,COMMERCIAL,3,45 - 64 years,M,772,Hospital Outpatient,"10,180","2,303","7,589","$3,660,618.04","$1,589.50",$321.59,"$3,228,633.71","$1,401.93",$258.78,"$431,984.33",$187.57,$0.00
113515,2016,065,Kanabec,MEDICARE,4,65 - 74 years,M,429,Hospital Outpatient,"19,548","3,372","5,106","$1,858,959.93",$551.29,$136.54,"$1,439,953.68",$427.03,$102.70,"$419,006.25",$124.26,$16.23
114619,2016,071,Koochiching,MEDICARE,5,75 years and older,M,211,Emergency department,"1,548",456,"2,405","$76,231.25",$167.17,$108.12,"$69,029.02",$151.38,$89.09,"$7,202.23",$15.79,$0.00
115555,2016,077,Lake of the Woods,MEDICARE,5,75 years and older,F,13,Ambulatory Surgery,43,17,146,"$10,407.46",$612.20,$158.96,"$8,728.61",$513.45,$147.75,"$1,678.85",$98.76,$21.95
116683,2016,085,McLeod,COMMERCIAL,2,19 - 44 years,F,37,Ambulatory Surgery,201,51,400,"$138,179.77","$2,709.41","$1,022.70","$123,122.47","$2,414.17",$689.32,"$15,057.30",$295.24,$0.00
117739,2016,091,Martin,COMMERCIAL,3,45 - 64 years,F,44,Hospital Inpatient Professional Services,606,255,447,"$353,783.61","$1,387.39",$311.14,"$323,649.25","$1,269.21",$285.12,"$30,134.36",$118.17,$0.00
118723,2016,095,Mille Lacs,MEDICARE,3,45 - 64 years,F,504,Hospital Outpatient,"21,289","3,314","5,882","$1,930,846.28",$582.63,$147.48,"$1,447,772.74",$436.87,$120.90,"$483,073.54",$145.77,$20.45
119635,2016,101,Murray,COMMERCIAL,2,19 - 44 years,M,262,Clinic/Office,"1,349",795,"2,265","$105,226.52",$132.36,$106.85,"$47,225.67",$59.40,$15.54,"$58,000.85",$72.96,$33.48
120739,2016,107,Norman,COMMERCIAL,3,45 - 64 years,F,24,Hospital Inpatient Professional Services,208,62,262,"$90,043.88","$1,452.32",$409.10,"$67,182.41","$1,083.59",$223.82,"$22,861.47",$368.73,$30.70
121627,2016,111,Otter Tail,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,386,Emergency department,"2,521",807,"4,322","$248,033.33",$307.35,$247.66,"$244,294.31",$302.72,$244.78,"$3,739.02",$4.63,$0.00
122611,2016,117,Pipestone,COMMERCIAL,2,19 - 44 years,F,27,Hospital Inpatient Professional Services,77,47,288,"$79,843.90","$1,698.81",$573.08,"$62,115.66","$1,321.61",$308.36,"$17,728.24",$377.20,$0.00
123475,2016,121,Pope,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,18,Home Health,"1,318","1,182",208,"$110,955.97",$93.87,$80.27,"$110,896.97",$93.82,$80.27,$59.00,$0.05,$0.00
124099,2016,123,Ramsey,MEDICARE,5,75 years and older,M,"2,998",Hospital Inpatient Professional Services,"58,610","20,970","32,324","$6,567,332.78",$313.18,$187.88,"$6,015,798.85",$286.88,$167.40,"$551,533.93",$26.30,$0.00
125059,2016,129,Renville,MEDICARE,3,45 - 64 years,M,206,Hospital Outpatient,"9,525","1,614","2,398","$878,844.33",$544.51,$144.66,"$672,595.13",$416.73,$105.18,"$206,249.20",$127.79,$20.92
125923,2016,135,Roseau,COMMERCIAL,3,45 - 64 years,F,30,Hospital Inpatient,595,43,315,"$938,899.81","$21,834.88","$12,279.78","$922,577.38","$21,455.29","$10,476.85","$16,322.43",$379.59,$0.00
126691,2016,139,Scott,COMMERCIAL,3,45 - 64 years,F,358,Hospital Inpatient Professional Services,"3,770","1,580","3,917","$1,776,695.36","$1,124.49",$326.57,"$1,632,496.33","$1,033.23",$313.27,"$144,199.03",$91.27,$0.00
127339,2016,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,32,Hospital Outpatient,681,130,362,"$23,333.32",$179.49,$0.00,"$23,263.86",$178.95,$0.00,$69.46,$0.53,$0.00
128227,2016,145,Stearns,MEDICARE,5,75 years and older,F,"5,469",Clinic/Office,"145,802","59,134","64,383","$9,235,987.54",$156.19,$92.38,"$8,161,500.75",$138.02,$76.78,"$1,074,486.79",$18.17,$0.00
129283,2016,151,Swift,MEDICARE,4,65 - 74 years,F,38,Hospital Inpatient Professional Services,517,191,448,"$66,598.69",$348.68,$132.49,"$59,042.13",$309.12,$111.86,"$7,556.56",$39.56,$0.00
130171,2016,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,22,Outpatient Other,"1,215",721,201,"$113,958.31",$158.06,$113.40,"$113,955.36",$158.05,$113.40,$2.95,$0.00,$0.00
130891,2016,161,Waseca,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,160,Independent Lab,645,218,"1,724","$31,256.15",$143.38,$87.96,"$31,244.30",$143.32,$87.96,$11.85,$0.05,$0.00
131611,2016,165,Watonwan,COMMERCIAL,3,45 - 64 years,M,15,DME (Durable Medical Equipment),78,48,158,"$23,199.12",$483.32,$144.00,"$15,478.46",$322.47,$115.20,"$7,720.66",$160.85,$0.00
132595,2016,169,Winona,MEDICARE,4,65 - 74 years,M,237,DME (Durable Medical Equipment),"1,800","1,161","2,807","$115,017.38",$99.07,$53.36,"$96,059.89",$82.74,$40.80,"$18,957.49",$16.33,$6.66
101289,2016,003,Anoka,COMMERCIAL,2,19 - 44 years,F,33,Inpatient Non-acute,604,312,345,"$558,839.97","$1,791.15",$338.00,"$527,014.40","$1,689.15",$303.26,"$31,825.57",$102.01,$0.00
102009,2016,005,Becker,MEDICARE,3,45 - 64 years,F,118,Hospital Inpatient Professional Services,"3,196",981,"1,357","$315,121.07",$321.22,$139.19,"$262,465.50",$267.55,$111.68,"$52,655.57",$53.68,$20.53
127155,2016,141,Sherburne,COMMERCIAL,4,65 - 74 years,M,17,DME (Durable Medical Equipment),83,56,193,"$6,893.49",$123.10,$7.01,"$5,812.65",$103.80,$7.01,"$1,080.84",$19.30,$0.00
128019,2016,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,271,Outpatient Other,"7,272","5,084","2,948","$851,556.76",$167.50,$106.12,"$851,453.76",$167.48,$106.12,$103.00,$0.02,$0.00
128763,2016,149,Stevens,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,23,Hospital Inpatient,388,31,223,"$176,417.25","$5,690.88","$2,549.66","$176,417.25","$5,690.88","$2,549.66",$0.00,$0.00,$0.00
129987,2016,157,Wabasha,COMMERCIAL,1,18 years and under,F,13,Ambulance,36,16,150,"$72,874.74","$4,554.67","$2,143.43","$71,497.90","$4,468.62","$1,801.83","$1,376.84",$86.05,$0.00
131067,2016,161,Waseca,MEDICARE,4,65 - 74 years,M,184,Emergency department,"1,377",308,"2,179","$76,246.49",$247.55,$192.74,"$68,740.39",$223.18,$166.63,"$7,506.10",$24.37,$1.89
131859,2016,165,Watonwan,MEDICARE,4,65 - 74 years,F,14,Home Health,367,201,168,"$35,396.50",$176.10,$57.57,"$35,396.50",$176.10,$57.57,$0.00,$0.00,$0.00
132651,2016,171,Wright,COMMERCIAL,1,18 years and under,F,979,Other,"3,896","2,041","10,963","$558,230.08",$273.51,$142.45,"$421,153.51",$206.35,$73.79,"$137,076.57",$67.16,$20.00
111364,2016,055,Houston,COMMERCIAL,3,45 - 64 years,M,13,Ambulance,51,15,137,"$22,187.07","$1,479.14","$1,382.87","$18,984.93","$1,265.66","$1,204.80","$3,202.14",$213.48,$0.00
112396,2016,059,Isanti,MEDICARE,4,65 - 74 years,M,372,Other,"2,474","1,137","4,426","$239,746.70",$210.86,$82.32,"$221,463.26",$194.78,$79.55,"$18,283.44",$16.08,$0.00
113164,2016,063,Jackson,MEDICARE,5,75 years and older,F,126,Hospital Inpatient Professional Services,"1,814",745,"1,406","$185,156.84",$248.53,$110.17,"$155,486.22",$208.71,$102.25,"$29,670.62",$39.83,$14.15
113884,2016,067,Kandiyohi,MEDICARE,3,45 - 64 years,M,177,Emergency department,"1,659",411,"2,077","$66,821.98",$162.58,$118.19,"$53,037.36",$129.04,$89.52,"$13,784.62",$33.54,$22.73
115108,2016,075,Lake,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,31,Ambulance,310,103,348,"$22,276.34",$216.28,$118.00,"$22,276.34",$216.28,$118.00,$0.00,$0.00,$0.00
116332,2016,083,Lyon,COMMERCIAL,3,45 - 64 years,F,31,Hospital Inpatient,533,43,332,"$1,325,325.14","$30,821.51","$15,565.33","$1,280,974.47","$29,790.10","$15,105.91","$44,350.67","$1,031.41",$0.00
117148,2016,087,Mahnomen,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,201,Other,"6,050","5,221","2,150","$676,119.95",$129.50,$102.48,"$676,119.95",$129.50,$102.48,$0.00,$0.00,$0.00
118180,2016,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,506,Hospital Outpatient,"5,982","2,344","5,638","$503,054.90",$214.61,$135.64,"$503,054.90",$214.61,$135.64,$0.00,$0.00,$0.00
118972,2016,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,462,Other,"15,398","10,419","5,143","$3,873,051.19",$371.73,$131.28,"$3,871,195.28",$371.55,$131.28,"$1,855.91",$0.18,$0.00
119956,2016,103,Nicollet,COMMERCIAL,1,18 years and under,M,259,Hospital Outpatient,"1,940",595,"2,679","$652,459.30","$1,096.57",$243.58,"$505,112.58",$848.93,$177.30,"$147,346.72",$247.64,$30.13
120676,2016,105,Nobles,MEDICARE,5,75 years and older,M,143,Hospital Inpatient,"3,810",267,"1,604","$2,558,877.48","$9,583.81","$8,382.50","$2,371,695.44","$8,882.75","$7,613.26","$187,182.04",$701.06,"$1,288.00"
121612,2016,111,Otter Tail,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,57,DME (Durable Medical Equipment),461,270,638,"$45,839.84",$169.78,$82.75,"$45,811.24",$169.67,$82.75,$28.60,$0.11,$0.00
122524,2016,115,Pine,MEDICARE,4,65 - 74 years,F,53,Ambulance,"1,402",392,603,"$84,952.41",$216.72,$93.70,"$82,097.87",$209.43,$93.70,"$2,854.54",$7.28,$0.00
123388,2016,121,Pope,COMMERCIAL,4,65 - 74 years,M,19,Hospital Outpatient,479,102,216,"$47,253.88",$463.27,$53.75,"$41,980.04",$411.57,$35.60,"$5,273.84",$51.70,$0.00
124348,2016,125,Red Lake,MEDICARE,4,65 - 74 years,F,64,Other,836,414,767,"$51,526.45",$124.46,$73.76,"$49,980.96",$120.73,$73.76,"$1,545.49",$3.73,$0.00
125308,2016,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,198,Ambulance,"8,420","2,667","2,084","$373,946.32",$140.21,$135.65,"$373,893.22",$140.19,$135.65,$53.10,$0.02,$0.00
126244,2016,137,Saint Louis,COMMERCIAL,2,19 - 44 years,F,"2,096",Other,"8,729","4,738","21,271","$1,496,572.31",$315.87,$117.07,"$1,284,636.74",$271.13,$74.82,"$211,935.57",$44.73,$0.00
126916,2016,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,30,Hospital Outpatient,719,145,313,"$23,954.04",$165.20,$38.71,"$23,532.98",$162.30,$36.97,$421.06,$2.90,$0.00
127588,2016,143,Sibley,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,28,Hospital Inpatient Professional Services,129,100,248,"$12,262.60",$122.63,$66.24,"$12,262.60",$122.63,$66.24,$0.00,$0.00,$0.00
126153,2016,135,Roseau,MEDICARE,4,65 - 74 years,F,568,Hospital Outpatient,"30,059","4,558","6,756","$2,869,344.34",$629.52,$196.61,"$2,240,001.81",$491.44,$176.86,"$629,342.53",$138.07,$0.00
126825,2016,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,942,Hospital Outpatient,"14,155","3,225","9,685","$1,076,796.81",$333.89,$102.53,"$1,070,965.17",$332.08,$101.64,"$5,831.64",$1.81,$0.00
127545,2016,143,Sibley,COMMERCIAL,3,45 - 64 years,M,129,Other,582,270,"1,377","$58,295.80",$215.91,$149.84,"$37,823.40",$140.09,$51.05,"$20,472.40",$75.82,$0.00
128313,2016,147,Steele,COMMERCIAL,3,45 - 64 years,F,53,Hospital Inpatient Professional Services,660,198,573,"$589,226.32","$2,975.89",$487.74,"$550,976.76","$2,782.71",$369.37,"$38,249.56",$193.18,$0.00
129129,2016,151,Swift,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,84,Emergency department,386,141,882,"$51,622.17",$366.11,$307.93,"$51,287.52",$363.74,$299.96,$334.65,$2.37,$0.00
130185,2016,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,186,Other,"10,098","6,571","2,114","$2,042,443.53",$310.83,$94.80,"$2,041,783.52",$310.73,$94.80,$660.01,$0.10,$0.00
130857,2016,161,Waseca,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,24,DME (Durable Medical Equipment),111,55,262,"$30,352.14",$551.86,$104.40,"$30,352.14",$551.86,$104.40,$0.00,$0.00,$0.00
131529,2016,163,Washington,MEDICARE,5,75 years and older,M,686,Ambulatory Surgery,"4,072",992,"8,172","$1,427,204.93","$1,438.71","$1,129.41","$1,295,943.66","$1,306.39",$999.76,"$131,261.27",$132.32,$100.00
132657,2016,171,Wright,COMMERCIAL,1,18 years and under,M,129,DME (Durable Medical Equipment),496,229,"1,353","$94,531.28",$412.80,$109.71,"$77,033.89",$336.39,$58.34,"$17,497.39",$76.41,$0.00
100911,2016,001,Aitkin,COMMERCIAL,2,19 - 44 years,M,336,Clinic/Office,"1,700","1,056","3,481","$173,716.96",$164.50,$115.36,"$106,569.36",$100.92,$48.20,"$67,147.60",$63.59,$27.84
101607,2016,003,Anoka,MEDICARE,2,19 - 44 years,M,37,Outpatient Other,"9,001",573,434,"$683,934.11","$1,193.60",$26.75,"$546,184.81",$953.20,$26.67,"$137,749.30",$240.40,$0.00
102471,2016,007,Beltrami,MEDICARE,5,75 years and older,F,795,Clinic/Office,"12,659","4,938","9,402","$644,076.44",$130.43,$79.06,"$530,812.22",$107.50,$62.55,"$113,264.22",$22.94,$11.64
103287,2016,013,Blue Earth,COMMERCIAL,3,45 - 64 years,M,669,Hospital Outpatient,"10,163","2,200","6,980","$5,164,876.00","$2,347.67",$370.96,"$4,513,531.58","$2,051.61",$287.13,"$651,344.42",$296.07,$0.00
104055,2016,017,Carlton,COMMERCIAL,3,45 - 64 years,F,91,DME (Durable Medical Equipment),578,274,999,"$74,828.80",$273.10,$97.27,"$60,648.94",$221.35,$77.82,"$14,179.86",$51.75,$0.00
104991,2016,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,38,DME (Durable Medical Equipment),262,126,398,"$17,591.40",$139.61,$70.34,"$17,579.60",$139.52,$70.34,$11.80,$0.09,$0.00
105951,2016,025,Chisago,MEDICARE,5,75 years and older,F,352,Ambulance,"1,734",658,"3,991","$292,763.83",$444.93,$471.60,"$241,182.06",$366.54,$369.54,"$51,581.77",$78.39,$93.33
107055,2016,033,Cottonwood,COMMERCIAL,3,45 - 64 years,F,19,DME (Durable Medical Equipment),112,57,202,"$43,196.34",$757.83,$99.99,"$34,138.39",$598.92,$93.53,"$9,057.95",$158.91,$20.00
107847,2016,037,Dakota,COMMERCIAL,3,45 - 64 years,M,"1,074",DME (Durable Medical Equipment),"7,160","3,431","11,822","$1,149,025.36",$334.90,$97.27,"$926,442.05",$270.02,$77.78,"$222,583.31",$64.87,$0.00
108591,2016,041,Douglas,COMMERCIAL,1,18 years and under,F,121,Emergency department,425,152,"1,352","$136,747.09",$899.65,$664.40,"$64,721.79",$425.80,$129.04,"$72,025.30",$473.85,$324.20
109527,2016,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,16,Hospital Inpatient Professional Services,384,144,134,"$24,779.68",$172.08,$72.66,"$24,754.57",$171.91,$72.24,$25.11,$0.17,$0.00
110463,2016,049,Goodhue,MEDICARE,3,45 - 64 years,M,11,Outpatient Other,"3,909",103,122,"$345,618.55","$3,355.52","$3,514.81","$275,141.16","$2,671.27","$2,799.16","$70,477.39",$684.25,$716.82
111207,2016,053,Hennepin,MEDICARE,2,19 - 44 years,M,38,Inpatient Non-acute,"1,843",242,445,"$432,792.85","$1,788.40",$17.40,"$356,734.17","$1,474.11",$17.40,"$76,058.68",$314.29,$0.00
111975,2016,057,Hubbard,MEDICARE,4,65 - 74 years,F,89,Ambulatory Surgery,383,128,"1,064","$114,108.13",$891.47,$232.73,"$106,938.56",$835.46,$207.72,"$7,169.57",$56.01,$0.00
112887,2016,063,Jackson,COMMERCIAL,3,45 - 64 years,F,18,Ambulatory Surgery,61,20,194,"$53,809.74","$2,690.49","$2,120.11","$42,982.06","$2,149.10","$1,380.15","$10,827.68",$541.38,$0.00
113823,2016,067,Kandiyohi,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,25,Clinic/Office,289,152,268,"$4,684.72",$30.82,$14.48,"$4,606.77",$30.31,$14.48,$77.95,$0.51,$0.00
115335,2016,077,Lake of the Woods,COMMERCIAL,3,45 - 64 years,F,159,Clinic/Office,"1,429",693,"1,299","$147,978.33",$213.53,$125.18,"$88,300.87",$127.42,$49.78,"$59,677.46",$86.11,$27.69
101445,2016,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,218,Inpatient Non-acute,"2,996","1,535","2,342","$1,988,014.59","$1,295.12",$301.23,"$1,988,014.59","$1,295.12",$301.23,$0.00,$0.00,$0.00
102165,2016,007,Beltrami,COMMERCIAL,3,45 - 64 years,M,45,Hospital Inpatient,828,59,475,"$2,018,637.71","$34,214.20","$23,592.67","$1,985,016.88","$33,644.35","$23,503.99","$33,620.83",$569.84,$0.00
102885,2016,009,Benton,MEDICARE,5,75 years and older,F,43,Outpatient Other,"1,480",160,516,"$57,764.92",$361.03,$120.38,"$46,788.85",$292.43,$102.98,"$10,976.07",$68.60,$0.00
103893,2016,015,Brown,MEDICARE,2,19 - 44 years,M,56,Clinic/Office,"1,546",600,672,"$58,462.34",$97.44,$71.26,"$46,999.00",$78.33,$50.52,"$11,463.34",$19.11,$9.46
104613,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,31,Inpatient Non-acute Professional Services,461,408,345,"$75,117.16",$184.11,$126.24,"$75,080.36",$184.02,$126.24,$36.80,$0.09,$0.00
105405,2016,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,18,Independent Lab,120,28,194,"$4,148.17",$148.15,$67.64,"$4,133.17",$147.61,$67.64,$15.00,$0.54,$0.00
106221,2016,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,28,Other,"1,961","1,461",318,"$652,343.56",$446.50,$108.26,"$652,296.36",$446.47,$108.26,$47.20,$0.03,$0.00
107109,2016,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,522,Clinic/Office,"5,548","2,967","5,595","$300,799.94",$101.38,$93.25,"$300,562.79",$101.30,$93.25,$237.15,$0.08,$0.00
107877,2016,037,Dakota,COMMERCIAL,4,65 - 74 years,M,"1,247",Clinic/Office,"23,563","9,265","14,541","$2,690,118.41",$290.35,$140.25,"$2,308,905.21",$249.21,$90.30,"$381,213.20",$41.15,$0.00
108789,2016,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,701,Hospital Outpatient,"27,435","6,277","7,908","$1,766,233.72",$281.38,$96.91,"$1,745,859.90",$278.14,$96.23,"$20,373.82",$3.25,$0.00
109557,2016,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,19,Hospital Inpatient Professional Services,318,138,204,"$30,001.42",$217.40,$80.86,"$29,863.28",$216.40,$80.78,$138.14,$1.00,$0.00
110421,2016,049,Goodhue,MEDICARE,2,19 - 44 years,M,14,Ambulance,97,35,165,"$22,743.52",$649.81,$476.08,"$18,155.93",$518.74,$379.32,"$4,587.59",$131.07,$96.76
101446,2016,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,81,Inpatient Non-acute Professional Services,"2,306","2,229",948,"$1,084,110.28",$486.37,$335.88,"$1,083,982.03",$486.31,$335.88,$128.25,$0.06,$0.00
102190,2016,007,Beltrami,COMMERCIAL,4,65 - 74 years,M,14,Emergency department,61,22,168,"$2,804.72",$127.49,$48.31,"$2,045.56",$92.98,$31.08,$759.16,$34.51,$0.00
103198,2016,011,Big Stone,MEDICARE,5,75 years and older,M,14,Home Health,426,268,163,"$46,101.02",$172.02,$75.02,"$46,101.02",$172.02,$75.02,$0.00,$0.00,$0.00
104086,2016,017,Carlton,COMMERCIAL,4,65 - 74 years,F,78,Clinic/Office,"1,313",581,916,"$93,521.61",$160.97,$86.18,"$72,140.61",$124.17,$32.00,"$21,381.00",$36.80,$0.00
104878,2016,021,Cass,COMMERCIAL,3,45 - 64 years,M,47,Ambulatory Surgery,189,58,526,"$224,728.52","$3,874.63","$2,355.58","$190,321.03","$3,281.40","$1,918.65","$34,407.49",$593.23,$0.00
105766,2016,025,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,89,DME (Durable Medical Equipment),666,357,"1,035","$85,527.18",$239.57,$82.75,"$85,459.33",$239.38,$82.75,$67.85,$0.19,$0.00
106582,2016,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,22,Inpatient Non-acute Professional Services,237,147,236,"$8,243.77",$56.08,$9.80,"$8,243.77",$56.08,$9.80,$0.00,$0.00,$0.00
107662,2016,035,Crow Wing,MEDICARE,2,19 - 44 years,M,175,Clinic/Office,"3,210","1,373","2,093","$181,520.64",$132.21,$87.47,"$147,564.18",$107.48,$66.27,"$33,956.46",$24.73,$17.78
108382,2016,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,301,Clinic/Office,"5,834","2,750","3,093","$271,134.07",$98.59,$58.95,"$269,033.41",$97.83,$57.37,"$2,100.66",$0.76,$0.00
